    0    9.78e-27   0.00e+00   2.34e-26
    1    3.58e-01   3.58e-01   8.57e-01
    2    3.35e-02   6.71e-02   8.04e-02
    3    6.57e-24   1.97e-23   1.57e-23
    4    4.74e-08   1.90e-07   1.14e-07
    5    7.25e-10   3.62e-09   1.74e-09
    6    5.32e-08   3.19e-07   1.27e-07
    7    4.91e-06   3.44e-05   1.18e-05
    8    7.66e-03   6.13e-02   1.84e-02
    9    1.79e-03   1.61e-02   4.29e-03
   10    1.24e-02   1.24e-01   2.97e-02
   11    6.44e-06   7.09e-05   1.54e-05
   12    1.50e-03   1.79e-02   3.58e-03
   13    2.24e-03   2.91e-02   5.37e-03
   14    5.21e-04   7.29e-03   1.25e-03
   15    2.18e-06   3.27e-05   5.22e-06
   16    3.62e-06   5.80e-05   8.69e-06
   17    3.79e-08   6.44e-07   9.08e-08
   18    6.30e-07   1.13e-05   1.51e-06
   19    2.80e-08   5.31e-07   6.70e-08
   20    4.15e-07   8.30e-06   9.95e-07
   21    1.69e-17   3.55e-16   4.05e-17
   22    2.82e-23   6.20e-22   6.76e-23
   23    6.10e-32   1.40e-30   1.46e-31
   24    4.84e-61   1.16e-59   1.16e-60
   25    0.00e+00   0.00e+00   0.00e+00
   26    0.00e+00   0.00e+00   0.00e+00
   27    0.00e+00   0.00e+00   0.00e+00
   28    0.00e+00   0.00e+00   0.00e+00
   29    0.00e+00   0.00e+00   0.00e+00
   30    0.00e+00   0.00e+00   0.00e+00
   31    0.00e+00   0.00e+00   0.00e+00
   32    0.00e+00   0.00e+00   0.00e+00
   33    0.00e+00   0.00e+00   0.00e+00
   34    0.00e+00   0.00e+00   0.00e+00
