    1    2.61e-01   2.61e-01   8.00e-01
    2    2.44e-19   4.87e-19   7.46e-19
    3    5.08e-16   1.52e-15   1.56e-15
    4    3.91e-02   1.56e-01   1.20e-01
    5    0.00e+00   0.00e+00   0.00e+00
    6    1.78e-28   1.07e-27   5.46e-28
    7    2.77e-08   1.94e-07   8.48e-08
    8    8.29e-14   6.63e-13   2.54e-13
    9    2.27e-12   2.04e-11   6.95e-12
   10    2.61e-21   2.61e-20   7.98e-21
   11    3.07e-10   3.37e-09   9.39e-10
   12    4.11e-08   4.93e-07   1.26e-07
   13    1.54e-07   2.00e-06   4.72e-07
   14    9.84e-05   1.38e-03   3.01e-04
   15    5.61e-03   8.41e-02   1.72e-02
   16    8.98e-06   1.44e-04   2.75e-05
   17    5.77e-05   9.81e-04   1.77e-04
   18    3.68e-03   6.63e-02   1.13e-02
   19    4.06e-07   7.72e-06   1.24e-06
   20    1.98e-05   3.97e-04   6.08e-05
   21    1.73e-07   3.64e-06   5.31e-07
   22    8.30e-03   1.82e-01   2.54e-02
   23    3.60e-04   8.28e-03   1.10e-03
   24    1.16e-04   2.78e-03   3.54e-04
   25    4.31e-04   1.08e-02   1.32e-03
   26    5.51e-05   1.43e-03   1.69e-04
   27    5.90e-04   1.59e-02   1.81e-03
   28    2.27e-04   6.35e-03   6.94e-04
   29    9.71e-04   2.81e-02   2.97e-03
   30    2.44e-03   7.33e-02   7.48e-03
   31    2.27e-03   7.05e-02   6.96e-03
   32    2.74e-04   8.77e-03   8.40e-04
   33    1.69e-04   5.56e-03   5.17e-04
   34    2.35e-04   7.99e-03   7.20e-04
   35    1.40e-04   4.89e-03   4.28e-04
   36    8.51e-06   3.06e-04   2.61e-05
   37    2.95e-05   1.09e-03   9.04e-05
   38    7.31e-06   2.78e-04   2.24e-05
   39    2.06e-06   8.04e-05   6.31e-06
   40    8.20e-07   3.28e-05   2.51e-06
   41    1.28e-08   5.27e-07   3.93e-08
   42    3.63e-09   1.52e-07   1.11e-08
   43    1.71e-09   7.37e-08   5.25e-09
   44    1.66e-10   7.30e-09   5.08e-10
   45    3.03e-12   1.37e-10   9.29e-12
   46    3.68e-14   1.69e-12   1.13e-13
   47    2.13e-15   1.00e-13   6.52e-15
   48    1.21e-17   5.80e-16   3.70e-17
   49    1.83e-20   8.98e-19   5.61e-20
   50    1.81e-23   9.03e-22   5.53e-23
   51    1.85e-26   9.42e-25   5.65e-26
   52    1.04e-41   5.41e-40   3.19e-41
   53    5.13e-44   2.72e-42   1.57e-43
   54    4.52e-47   2.44e-45   1.38e-46
   55    0.00e+00   0.00e+00   0.00e+00
   56    0.00e+00   0.00e+00   0.00e+00
   57    0.00e+00   0.00e+00   0.00e+00
   58    0.00e+00   0.00e+00   0.00e+00
   59    0.00e+00   0.00e+00   0.00e+00
   60    0.00e+00   0.00e+00   0.00e+00
