    1    3.58e-01   3.58e-01   8.57e-01
    2    4.42e-19   8.84e-19   1.06e-18
    3    6.28e-08   1.88e-07   1.50e-07
    4    3.35e-02   1.34e-01   8.03e-02
    5    0.00e+00   0.00e+00   0.00e+00
    6    1.80e-28   1.08e-27   4.32e-28
    7    4.37e-08   3.06e-07   1.05e-07
    8    8.19e-10   6.55e-09   1.96e-09
    9    3.61e-09   3.25e-08   8.64e-09
   10    1.29e-39   1.29e-38   3.08e-39
   11    2.23e-13   2.45e-12   5.34e-13
   12    5.48e-08   6.58e-07   1.31e-07
   13    1.18e-06   1.54e-05   2.83e-06
   14    6.29e-05   8.81e-04   1.51e-04
   15    2.65e-04   3.98e-03   6.35e-04
   16    7.46e-03   1.19e-01   1.79e-02
   17    1.66e-03   2.83e-02   3.98e-03
   18    5.22e-06   9.40e-05   1.25e-05
   19    7.96e-10   1.51e-08   1.90e-09
   20    1.24e-02   2.48e-01   2.96e-02
   21    6.39e-06   1.34e-04   1.53e-05
   22    5.99e-05   1.32e-03   1.43e-04
   23    1.24e-05   2.86e-04   2.98e-05
   24    2.29e-09   5.49e-08   5.47e-09
   25    3.40e-03   8.49e-02   8.13e-03
   26    4.06e-04   1.06e-02   9.72e-04
   27    3.66e-04   9.88e-03   8.76e-04
   28    8.81e-06   2.47e-04   2.11e-05
   29    3.08e-07   8.94e-06   7.38e-07
   30    2.46e-07   7.38e-06   5.89e-07
   31    7.22e-08   2.24e-06   1.73e-07
   32    3.44e-06   1.10e-04   8.24e-06
   33    2.70e-08   8.93e-07   6.47e-08
   34    1.52e-07   5.16e-06   3.63e-07
   35    2.87e-08   1.00e-06   6.86e-08
   36    5.31e-07   1.91e-05   1.27e-06
   37    1.15e-08   4.25e-07   2.75e-08
   38    9.98e-08   3.79e-06   2.39e-07
   39    2.47e-08   9.65e-07   5.92e-08
   40    4.15e-07   1.66e-05   9.94e-07
   41    1.02e-17   4.20e-16   2.45e-17
   42    2.05e-23   8.61e-22   4.91e-23
   43    1.35e-29   5.80e-28   3.23e-29
   44    6.92e-39   3.05e-37   1.66e-38
   45    1.53e-50   6.89e-49   3.67e-50
   46    7.14e-57   3.28e-55   1.71e-56
   47    0.00e+00   0.00e+00   0.00e+00
   48    0.00e+00   0.00e+00   0.00e+00
   49    0.00e+00   0.00e+00   0.00e+00
   50    0.00e+00   0.00e+00   0.00e+00
   51    0.00e+00   0.00e+00   0.00e+00
   52    0.00e+00   0.00e+00   0.00e+00
   53    0.00e+00   0.00e+00   0.00e+00
   54    0.00e+00   0.00e+00   0.00e+00
   55    0.00e+00   0.00e+00   0.00e+00
   56    0.00e+00   0.00e+00   0.00e+00
   57    0.00e+00   0.00e+00   0.00e+00
   58    0.00e+00   0.00e+00   0.00e+00
   59    0.00e+00   0.00e+00   0.00e+00
   60    0.00e+00   0.00e+00   0.00e+00
