    1   3.58e-01
    2   4.38e-19
    3   5.84e-08
    4   3.35e-02
    5   0.00e+00
    6   1.79e-28
    7   4.74e-08
    8   7.25e-10
    9   3.60e-09
   10   5.18e-39
   11   2.71e-13
   12   4.95e-08
   13   9.23e-07
   14   5.92e-05
   15   2.70e-04
   16   7.33e-03
   17   1.79e-03
   18   6.43e-06
   19   8.37e-10
   20   1.24e-02
   21   6.30e-06
   22   6.93e-05
   23   1.29e-05
   24   2.13e-09
   25   3.20e-03
   26   4.44e-04
   27   5.20e-04
   28   1.05e-05
   29   3.05e-07
   30   2.56e-07
   31   7.20e-08
   32   3.44e-06
   33   2.70e-08
   34   1.52e-07
   35   2.89e-08
   36   5.30e-07
   37   1.24e-08
   38   9.98e-08
   39   2.47e-08
   40   4.15e-07
   41   1.85e-17
   42   4.73e-23
   43   4.00e-29
   44   1.45e-38
   45   5.66e-50
   46   3.42e-56
   47   0.00e+00
   48   0.00e+00
   49   0.00e+00
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
