    1   3.10e-01
    2   2.91e-19
    3   8.99e-13
    4   3.38e-02
    5   0.00e+00
    6   1.61e-28
    7   8.17e-08
    8   8.97e-13
    9   1.07e-09
   10   2.71e-21
   11   1.28e-09
   12   3.39e-10
   13   2.36e-09
   14   5.70e-05
   15   5.20e-04
   16   3.79e-04
   17   2.74e-03
   18   5.76e-03
   19   3.28e-08
   20   2.94e-03
   21   1.16e-05
   22   9.29e-03
   23   2.18e-05
   24   1.07e-05
   25   1.55e-04
   26   2.28e-06
   27   9.47e-04
   28   3.98e-05
   29   1.83e-03
   30   1.32e-03
   31   6.72e-05
   32   2.86e-06
   33   1.44e-06
   34   2.80e-06
   35   1.26e-07
   36   4.11e-09
   37   4.07e-07
   38   2.78e-07
   39   1.05e-07
   40   4.68e-07
   41   2.83e-09
   42   1.55e-10
   43   1.46e-12
   44   1.65e-14
   45   1.03e-16
   46   1.69e-20
   47   3.91e-23
   48   4.46e-26
   49   9.16e-41
   50   4.77e-44
   51   9.88e-49
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
