    1   3.53e-01
    2   4.02e-19
    3   3.12e-08
    4   3.35e-02
    5   0.00e+00
    6   1.68e-28
    7   7.18e-08
    8   1.65e-10
    9   3.17e-09
   10   1.15e-33
   11   1.11e-12
   12   1.43e-08
   13   1.12e-07
   14   5.64e-05
   15   2.81e-04
   16   6.08e-03
   17   3.02e-03
   18   2.75e-05
   19   1.38e-09
   20   1.22e-02
   21   6.68e-06
   22   1.90e-04
   23   1.76e-05
   24   8.35e-09
   25   1.80e-03
   26   1.41e-04
   27   2.13e-03
   28   1.09e-04
   29   1.46e-06
   30   4.26e-07
   31   6.94e-08
   32   3.45e-06
   33   2.68e-08
   34   1.48e-07
   35   3.26e-08
   36   5.08e-07
   37   3.50e-08
   38   9.96e-08
   39   2.50e-08
   40   4.15e-07
   41   2.69e-15
   42   3.79e-20
   43   1.22e-25
   44   1.11e-35
   45   3.07e-45
   46   6.21e-51
   47   0.00e+00
   48   0.00e+00
   49   0.00e+00
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
