    1   3.36e-01
    2   3.43e-19
    3   1.06e-09
    4   3.36e-02
    5   0.00e+00
    6   1.58e-28
    7   1.01e-07
    8   1.20e-11
    9   1.69e-09
   10   1.01e-24
   11   7.53e-11
   12   1.52e-09
   13   6.81e-09
   14   5.68e-05
   15   3.35e-04
   16   9.61e-04
   17   7.36e-03
   18   7.52e-04
   19   1.83e-08
   20   1.03e-02
   21   1.22e-05
   22   2.10e-03
   23   6.31e-05
   24   4.33e-06
   25   2.03e-04
   26   1.31e-04
   27   1.42e-03
   28   1.29e-03
   29   1.10e-03
   30   3.98e-05
   31   1.86e-06
   32   3.57e-06
   33   1.01e-07
   34   5.81e-08
   35   9.42e-08
   36   9.33e-08
   37   4.81e-07
   38   9.60e-08
   39   3.82e-08
   40   4.16e-07
   41   9.54e-12
   42   1.32e-14
   43   6.02e-18
   44   1.95e-21
   45   3.68e-25
   46   1.23e-30
   47   1.75e-44
   48   6.16e-48
   49   3.11e-56
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
