    1   2.29e-01
    2   3.44e-19
    3   1.01e-15
    4   4.31e-02
    5   0.00e+00
    6   2.95e-28
    7   2.45e-08
    8   7.65e-14
    9   6.21e-14
   10   2.21e-21
   11   7.18e-11
   12   2.70e-06
   13   9.84e-06
   14   2.69e-04
   15   8.54e-03
   16   1.18e-06
   17   3.48e-05
   18   6.01e-04
   19   1.06e-06
   20   1.85e-04
   21   1.92e-07
   22   3.79e-03
   23   2.52e-03
   24   1.99e-04
   25   2.75e-04
   26   8.77e-05
   27   3.32e-04
   28   7.37e-04
   29   1.13e-03
   30   1.64e-03
   31   2.55e-03
   32   2.04e-03
   33   3.43e-04
   34   2.13e-04
   35   3.13e-04
   36   5.05e-05
   37   1.97e-04
   38   3.46e-05
   39   7.74e-06
   40   1.57e-06
   41   1.35e-08
   42   4.16e-09
   43   2.36e-09
   44   2.49e-10
   45   5.83e-12
   46   9.39e-14
   47   4.29e-15
   48   3.16e-17
   49   4.85e-20
   50   5.56e-23
   51   7.48e-26
   52   1.47e-41
   53   8.94e-44
   54   9.03e-47
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
