    1   2.84e-01
    2   2.59e-19
    3   5.07e-16
    4   3.63e-02
    5   0.00e+00
    6   1.66e-28
    7   4.61e-08
    8   2.12e-13
    9   6.34e-11
   10   2.90e-21
   11   7.26e-10
   12   5.17e-09
   13   1.75e-08
   14   6.58e-05
   15   2.99e-03
   16   6.12e-05
   17   2.62e-04
   18   6.08e-03
   19   1.81e-07
   20   1.38e-04
   21   7.80e-07
   22   1.04e-02
   23   1.02e-04
   24   4.29e-05
   25   6.10e-04
   26   2.48e-05
   27   6.37e-04
   28   6.75e-05
   29   7.45e-04
   30   2.65e-03
   31   1.05e-03
   32   7.33e-05
   33   4.05e-05
   34   6.47e-05
   35   1.29e-05
   36   6.04e-07
   37   1.09e-06
   38   5.99e-07
   39   3.55e-07
   40   5.64e-07
   41   8.63e-09
   42   1.76e-09
   43   4.22e-10
   44   2.12e-11
   45   2.13e-13
   46   8.31e-16
   47   3.81e-17
   48   1.30e-19
   49   1.00e-22
   50   4.88e-26
   51   1.73e-41
   52   1.06e-43
   53   1.56e-46
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
