    1   3.54e-01
    2   4.10e-19
    3   3.55e-08
    4   3.35e-02
    5   0.00e+00
    6   1.70e-28
    7   6.78e-08
    8   2.36e-10
    9   3.27e-09
   10   8.33e-35
   11   8.31e-13
   12   1.94e-08
   13   1.70e-07
   14   5.64e-05
   15   2.80e-04
   16   6.36e-03
   17   2.75e-03
   18   2.10e-05
   19   1.25e-09
   20   1.23e-02
   21   6.41e-06
   22   1.57e-04
   23   1.66e-05
   24   5.01e-09
   25   1.95e-03
   26   2.44e-04
   27   1.92e-03
   28   6.77e-05
   29   7.24e-07
   30   3.79e-07
   31   7.01e-08
   32   3.44e-06
   33   2.68e-08
   34   1.49e-07
   35   3.13e-08
   36   5.16e-07
   37   2.68e-08
   38   9.97e-08
   39   2.49e-08
   40   4.15e-07
   41   9.19e-16
   42   8.85e-21
   43   2.31e-26
   44   2.41e-36
   45   2.76e-46
   46   4.70e-52
   47   0.00e+00
   48   0.00e+00
   49   0.00e+00
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
