    1   3.48e-01
    2   3.73e-19
    3   1.29e-08
    4   3.35e-02
    5   0.00e+00
    6   1.60e-28
    7   8.94e-08
    8   4.28e-11
    9   2.64e-09
   10   5.72e-27
   11   9.22e-12
   12   4.06e-09
   13   1.67e-08
   14   5.65e-05
   15   2.89e-04
   16   4.03e-03
   17   4.96e-03
   18   1.27e-04
   19   2.81e-09
   20   1.18e-02
   21   8.95e-06
   22   5.75e-04
   23   2.39e-05
   24   2.15e-07
   25   1.35e-03
   26   2.04e-04
   27   1.83e-03
   28   7.19e-04
   29   7.66e-05
   30   8.11e-07
   31   8.61e-08
   32   3.48e-06
   33   3.02e-08
   34   1.27e-07
   35   5.25e-08
   36   3.75e-07
   37   1.70e-07
   38   9.84e-08
   39   2.67e-08
   40   4.15e-07
   41   3.73e-13
   42   6.70e-17
   43   1.63e-21
   44   5.39e-26
   45   3.73e-40
   46   3.79e-45
   47   8.68e-51
   48   0.00e+00
   49   0.00e+00
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
