    1   3.52e-01
    2   3.87e-19
    3   2.45e-08
    4   3.35e-02
    5   0.00e+00
    6   1.63e-28
    7   7.83e-08
    8   8.14e-11
    9   2.99e-09
   10   6.72e-29
   11   2.10e-12
   12   7.47e-09
   13   4.94e-08
   14   5.65e-05
   15   2.83e-04
   16   5.51e-03
   17   3.57e-03
   18   4.52e-05
   19   1.67e-09
   20   1.22e-02
   21   7.61e-06
   22   2.70e-04
   23   1.92e-05
   24   2.65e-08
   25   1.67e-03
   26   7.12e-05
   27   2.19e-03
   28   2.37e-04
   29   6.29e-06
   30   5.10e-07
   31   6.91e-08
   32   3.45e-06
   33   2.68e-08
   34   1.45e-07
   35   3.62e-08
   36   4.82e-07
   37   6.04e-08
   38   9.94e-08
   39   2.52e-08
   40   4.15e-07
   41   2.06e-14
   42   6.32e-19
   43   3.05e-24
   44   2.02e-29
   45   3.12e-43
   46   8.48e-49
   47   3.70e-55
   48   0.00e+00
   49   0.00e+00
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
