    1   3.60e-01
    2   4.90e-19
    3   1.04e-07
    4   3.35e-02
    5   0.00e+00
    6   2.02e-28
    7   1.09e-08
    8   3.75e-09
    9   3.51e-09
   10   8.56e-49
   11   3.46e-14
   12   1.50e-07
   13   5.70e-06
   14   2.18e-04
   15   9.68e-05
   16   8.23e-03
   17   9.09e-04
   18   6.59e-07
   19   6.22e-10
   20   1.24e-02
   21   1.18e-05
   22   1.10e-05
   23   9.95e-06
   24   1.45e-05
   25   4.13e-03
   26   2.78e-05
   27   3.67e-06
   28   6.50e-06
   29   3.28e-07
   30   2.18e-07
   31   7.29e-08
   32   3.44e-06
   33   2.71e-08
   34   1.52e-07
   35   2.80e-08
   36   5.34e-07
   37   8.96e-09
   38   9.98e-08
   39   2.47e-08
   40   4.15e-07
   41   4.44e-20
   42   1.43e-26
   43   7.32e-43
   44   1.44e-43
   45   1.12e-56
   46   0.00e+00
   47   0.00e+00
   48   0.00e+00
   49   0.00e+00
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
