    1   2.61e-01
    2   2.44e-19
    3   5.08e-16
    4   3.91e-02
    5   0.00e+00
    6   1.78e-28
    7   2.77e-08
    8   8.29e-14
    9   2.27e-12
   10   2.61e-21
   11   3.07e-10
   12   4.11e-08
   13   1.54e-07
   14   9.84e-05
   15   5.61e-03
   16   8.98e-06
   17   5.77e-05
   18   3.68e-03
   19   4.06e-07
   20   1.98e-05
   21   1.73e-07
   22   8.30e-03
   23   3.60e-04
   24   1.16e-04
   25   4.31e-04
   26   5.51e-05
   27   5.90e-04
   28   2.27e-04
   29   9.71e-04
   30   2.44e-03
   31   2.27e-03
   32   2.74e-04
   33   1.69e-04
   34   2.35e-04
   35   1.40e-04
   36   8.51e-06
   37   2.95e-05
   38   7.31e-06
   39   2.06e-06
   40   8.20e-07
   41   1.28e-08
   42   3.63e-09
   43   1.71e-09
   44   1.66e-10
   45   3.03e-12
   46   3.68e-14
   47   2.13e-15
   48   1.21e-17
   49   1.83e-20
   50   1.81e-23
   51   1.85e-26
   52   1.04e-41
   53   5.13e-44
   54   4.52e-47
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
