    1   3.33e-01
    2   3.35e-19
    3   5.12e-10
    4   3.36e-02
    5   0.00e+00
    6   1.58e-28
    7   1.01e-07
    8   7.38e-12
    9   1.57e-09
   10   4.94e-24
   11   1.53e-10
   12   8.92e-10
   13   3.97e-09
   14   5.68e-05
   15   3.49e-04
   16   5.77e-04
   17   7.42e-03
   18   1.05e-03
   19   2.30e-08
   20   9.64e-03
   21   1.45e-05
   22   2.72e-03
   23   6.94e-05
   24   8.53e-06
   25   5.64e-05
   26   6.11e-05
   27   1.35e-03
   28   1.03e-03
   29   1.60e-03
   30   9.09e-05
   31   5.00e-06
   32   3.52e-06
   33   1.98e-07
   34   4.69e-08
   35   8.59e-08
   36   6.22e-08
   37   5.35e-07
   38   9.66e-08
   39   4.54e-08
   40   4.17e-07
   41   2.60e-11
   42   5.71e-14
   43   3.56e-17
   44   2.03e-20
   45   6.05e-24
   46   5.66e-29
   47   7.36e-43
   48   4.77e-46
   49   6.55e-54
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
