    1   3.18e-01
    2   3.07e-19
    3   1.22e-11
    4   3.37e-02
    5   0.00e+00
    6   1.65e-28
    7   9.29e-08
    8   1.37e-12
    9   1.25e-09
   10   1.36e-21
   11   1.19e-09
   12   2.69e-10
   13   2.02e-09
   14   5.69e-05
   15   4.27e-04
   16   2.86e-04
   17   4.75e-03
   18   3.94e-03
   19   2.66e-08
   20   5.23e-03
   21   1.93e-05
   22   7.06e-03
   23   2.40e-05
   24   1.25e-05
   25   1.03e-04
   26   1.32e-06
   27   1.05e-03
   28   5.24e-05
   29   2.19e-03
   30   8.66e-04
   31   3.78e-05
   32   1.79e-06
   33   1.75e-06
   34   1.15e-06
   35   4.71e-08
   36   2.87e-09
   37   5.46e-07
   38   1.71e-07
   39   9.96e-08
   40   4.40e-07
   41   1.08e-09
   42   2.56e-11
   43   8.09e-14
   44   4.42e-16
   45   1.36e-18
   46   8.92e-23
   47   6.20e-26
   48   8.27e-39
   49   1.63e-43
   50   1.23e-49
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
