    1   3.25e-01
    2   3.22e-19
    3   9.16e-11
    4   3.36e-02
    5   0.00e+00
    6   1.63e-28
    7   9.92e-08
    8   2.64e-12
    9   1.39e-09
   10   1.60e-22
   11   6.17e-10
   12   3.27e-10
   13   1.52e-09
   14   5.69e-05
   15   3.82e-04
   16   1.76e-04
   17   6.69e-03
   18   2.16e-03
   19   2.77e-08
   20   7.69e-03
   21   2.04e-05
   22   4.64e-03
   23   5.34e-05
   24   1.89e-05
   25   3.81e-05
   26   1.48e-06
   27   1.15e-03
   28   2.67e-04
   29   2.36e-03
   30   3.81e-04
   31   2.06e-05
   32   2.83e-06
   33   9.08e-07
   34   1.88e-07
   35   3.64e-08
   36   2.62e-08
   37   6.07e-07
   38   1.10e-07
   39   7.38e-08
   40   4.22e-07
   41   2.29e-10
   42   1.74e-12
   43   2.13e-15
   44   4.19e-18
   45   4.25e-21
   46   1.10e-25
   47   2.43e-39
   48   5.80e-42
   49   5.26e-47
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
