    1   3.55e-01
    2   4.23e-19
    3   4.44e-08
    4   3.35e-02
    5   0.00e+00
    6   1.74e-28
    7   5.97e-08
    8   4.17e-10
    9   3.45e-09
   10   9.44e-37
   11   5.15e-13
   12   3.09e-08
   13   3.62e-07
   14   5.65e-05
   15   2.77e-04
   16   6.81e-03
   17   2.30e-03
   18   1.28e-05
   19   1.04e-09
   20   1.23e-02
   21   6.20e-06
   22   1.12e-04
   23   1.50e-05
   24   2.69e-09
   25   2.43e-03
   26   4.23e-04
   27   1.30e-03
   28   2.80e-05
   29   3.51e-07
   30   3.10e-07
   31   7.11e-08
   32   3.44e-06
   33   2.69e-08
   34   1.51e-07
   35   2.99e-08
   36   5.25e-07
   37   1.80e-08
   38   9.97e-08
   39   2.48e-08
   40   4.15e-07
   41   1.58e-16
   42   8.71e-22
   43   1.52e-27
   44   2.24e-37
   45   6.03e-48
   46   7.16e-54
   47   0.00e+00
   48   0.00e+00
   49   0.00e+00
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
