    1   3.20e-01
    2   3.13e-19
    3   2.50e-11
    4   3.37e-02
    5   0.00e+00
    6   1.65e-28
    7   9.56e-08
    8   1.64e-12
    9   1.29e-09
   10   8.18e-22
   11   1.04e-09
   12   2.69e-10
   13   1.76e-09
   14   5.69e-05
   15   4.10e-04
   16   2.14e-04
   17   5.47e-03
   18   3.31e-03
   19   2.68e-08
   20   6.06e-03
   21   2.07e-05
   22   6.25e-03
   23   3.10e-05
   24   1.53e-05
   25   8.25e-05
   26   1.04e-06
   27   1.08e-03
   28   7.81e-05
   29   2.30e-03
   30   7.01e-04
   31   3.16e-05
   32   2.02e-06
   33   1.59e-06
   34   7.09e-07
   35   3.61e-08
   36   6.32e-09
   37   5.81e-07
   38   1.44e-07
   39   9.37e-08
   40   4.32e-07
   41   7.02e-10
   42   1.19e-11
   43   2.68e-14
   44   1.09e-16
   45   2.44e-19
   46   1.18e-23
   47   5.88e-27
   48   1.01e-39
   49   1.46e-44
   50   7.77e-51
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
