    1   3.35e-01
    2   3.40e-19
    3   8.30e-10
    4   3.36e-02
    5   0.00e+00
    6   1.58e-28
    7   1.01e-07
    8   1.02e-11
    9   1.65e-09
   10   1.68e-24
   11   9.50e-11
   12   1.28e-09
   13   5.73e-09
   14   5.68e-05
   15   3.40e-04
   16   8.16e-04
   17   7.40e-03
   18   8.43e-04
   19   1.99e-08
   20   1.01e-02
   21   1.29e-05
   22   2.29e-03
   23   6.59e-05
   24   5.49e-06
   25   1.39e-04
   26   1.07e-04
   27   1.40e-03
   28   1.22e-03
   29   1.26e-03
   30   5.29e-05
   31   2.62e-06
   32   3.56e-06
   33   1.25e-07
   34   5.30e-08
   35   9.31e-08
   36   8.06e-08
   37   5.00e-07
   38   9.61e-08
   39   4.03e-08
   40   4.16e-07
   41   1.32e-11
   42   2.10e-14
   43   1.07e-17
   44   4.17e-21
   45   9.04e-25
   46   5.28e-30
   47   5.89e-44
   48   2.51e-47
   49   2.06e-55
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
