    1   3.60e-01
    2   5.00e-19
    3   1.11e-07
    4   3.35e-02
    5   0.00e+00
    6   2.08e-28
    7   7.45e-09
    8   4.72e-09
    9   3.16e-09
   10   5.11e-51
   11   2.63e-14
   12   1.85e-07
   13   6.50e-06
   14   2.28e-04
   15   8.29e-05
   16   8.29e-03
   17   8.49e-04
   18   4.98e-07
   19   6.05e-10
   20   1.24e-02
   21   1.20e-05
   22   9.15e-06
   23   8.99e-06
   24   6.51e-05
   25   4.08e-03
   26   2.01e-05
   27   2.46e-06
   28   6.49e-06
   29   3.28e-07
   30   2.18e-07
   31   7.29e-08
   32   3.44e-06
   33   2.71e-08
   34   1.52e-07
   35   2.80e-08
   36   5.34e-07
   37   8.94e-09
   38   9.98e-08
   39   2.47e-08
   40   4.15e-07
   41   2.96e-20
   42   7.61e-27
   43   1.16e-43
   44   2.06e-44
   45   1.30e-57
   46   0.00e+00
   47   0.00e+00
   48   0.00e+00
   49   0.00e+00
   50   0.00e+00
   51   0.00e+00
   52   0.00e+00
   53   0.00e+00
   54   0.00e+00
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
