    1   2.19e-01
    2   4.56e-19
    3   4.00e-15
    4   4.55e-02
    5   0.00e+00
    6   4.15e-28
    7   2.45e-08
    8   1.26e-12
    9   3.86e-15
   10   1.29e-21
   11   4.40e-11
   12   3.65e-04
   13   2.00e-04
   14   4.32e-04
   15   8.42e-03
   16   1.53e-06
   17   3.04e-05
   18   5.50e-06
   19   7.97e-07
   20   1.17e-03
   21   4.17e-07
   22   6.96e-04
   23   3.71e-03
   24   5.09e-05
   25   1.00e-03
   26   1.01e-04
   27   4.07e-04
   28   9.30e-04
   29   7.18e-04
   30   2.01e-03
   31   2.12e-03
   32   2.56e-03
   33   3.33e-04
   34   2.04e-04
   35   3.21e-04
   36   5.33e-05
   37   2.11e-04
   38   3.63e-05
   39   7.90e-06
   40   1.60e-06
   41   1.35e-08
   42   4.17e-09
   43   2.37e-09
   44   2.50e-10
   45   5.91e-12
   46   9.47e-14
   47   4.30e-15
   48   3.20e-17
   49   4.87e-20
   50   5.59e-23
   51   7.53e-26
   52   1.47e-41
   53   8.94e-44
   54   9.03e-47
   55   0.00e+00
   56   0.00e+00
   57   0.00e+00
   58   0.00e+00
   59   0.00e+00
   60   0.00e+00
