0.291441	2.08036512	761070
0.291444	2.08036512	761070
0.291448	2.08036512	761070
0.291451	2.08048116	761070
0.291454	2.08048116	761070
0.291458	2.0805972	761070
0.291462	2.08071324	761070
0.291467	2.08071324	761060
0.291472	2.08082928	761060
0.291478	2.08106136	761050
0.291484	2.08129344	761040
0.291489	2.08140948	761040
0.291495	2.08140948	761040
0.291501	2.08164156	761030
0.291508	2.08187364	761020
0.291515	2.08198968	761020
0.291523	2.08198968	761010
0.291531	2.0823378	761000
0.291539	2.0823378	761000
0.291549	2.08256988	760990
0.29156	2.082918	760980
0.291571	2.08315008	760970
0.291582	2.082918	760960
0.291597	2.08315008	760950
0.291613	2.082918	760940
0.291629	2.08315008	760930
0.291646	2.08326612	760920
0.291662	2.08326612	760910
0.291678	2.08338216	760910
0.291695	2.08315008	760900
0.291713	2.08326612	760890
0.291737	2.08361424	760870
0.291767	2.08384632	760860
0.291798	2.08396236	760840
0.291833	2.08442652	760820
0.291902	2.08442652	760800
0.292004	2.08361424	760780
0.292136	2.08198968	760750
0.292314	2.080017	760710
0.292628	2.08210572	760600
0.293122	2.08326612	760450
0.294204	2.08187364	760260
0.29628	2.07560748	759000
0.298388	2.08129344	759660
0.300176	2.07583956	759600
0.303653	2.0747952	759390
0.310616	2.07444708	758870
0.316734	2.07398292	758350
0.322677	2.07375084	757900
0.32669	2.07386688	757640
0.329817	2.07398292	757380
0.333019	2.07433104	757130
0.336501	2.07444708	756860
0.339721	2.07433104	756570
0.343865	2.074215	756250
0.348101	2.07409896	755890
0.352653	2.07816036	753970
0.356134	2.07665184	753600
0.35989	2.0747952	753290
0.36397	2.0730546	752960
0.367916	2.07154608	752710
0.371401	2.07061776	752450
0.374897	2.06980548	752290
0.378312	2.06934132	752100
0.381561	2.0689932	751890
0.384379	2.06887716	751800
0.386985	2.06887716	751700
0.389602	2.0689932	751630
0.392005	2.0689932	751580
0.394431	2.0689932	751490
0.396644	2.06910924	751450
0.398908	2.06922528	751360
0.401024	2.06945736	751330
0.403141	2.0695734	751260
0.405145	2.06992152	751240
0.407135	2.07026964	751180
0.409032	2.07061776	751150
0.410855	2.0707338	751100
0.412648	2.0707338	751070
0.414385	2.0707338	751010
0.416118	2.07084984	750970
0.41778	2.07084984	750920
0.419412	2.0707338	750860
0.421028	2.0747952	746470
0.422634	2.074215	746410
0.424197	2.07386688	746350
0.425769	2.07340272	746320
0.427292	2.0730546	746280
0.428806	2.07270648	746260
0.430267	2.07235836	746230
0.431735	2.07201024	746210
0.433194	2.07166212	746200
0.434627	2.07119796	746200
0.436005	2.07096588	746190
0.437394	2.07061776	746190
0.438782	2.07026964	746190
0.440137	2.07003756	746180
0.441463	2.06980548	746180
0.442806	2.0695734	746200
0.444153	2.06922528	746210
0.445491	2.0689932	746230
0.44682	2.06876112	746270
0.448144	2.06864508	746280
0.44946	2.068413	746330
0.450763	2.06829696	746360
0.452062	2.06806488	746400
0.453378	2.06794884	746460
0.454674	2.06771676	746520
0.455968	2.06760072	746580
0.457231	2.06748468	746640
0.458536	2.06736864	746720
0.459819	2.0672526	746780
0.46114	2.06713656	746850
0.462391	2.06713656	746930
0.46366	2.06702052	747010
0.464943	2.06690448	747080
0.466187	2.06690448	747160
0.467419	2.06678844	747250
0.468717	2.06678844	747330
0.469981	2.06678844	747420
0.471259	2.06678844	747490
0.472557	2.0666724	747580
0.473839	2.0666724	747670
0.475132	2.0666724	747750
0.47641	2.0666724	747850
0.477719	2.0666724	747940
0.479017	2.0666724	748050
0.480331	2.06678844	748140
0.481643	2.06678844	748240
0.482945	2.06678844	748330
0.484256	2.06678844	748420
0.485571	2.06690448	748520
0.486918	2.06690448	748640
0.488276	2.06702052	748760
0.489652	2.06702052	748890
0.491002	2.06713656	749010
0.492378	2.06713656	749130
0.493754	2.0672526	749290
0.495182	2.06736864	749430
0.496581	2.06748468	749580
0.498018	2.06760072	749710
0.499447	2.06771676	749850
0.500929	2.0678328	750000
0.502397	2.06794884	750150
0.503881	2.06806488	750290
0.505368	2.06818092	750440
0.506896	2.06829696	750590
0.508444	2.068413	750760
0.510002	2.06864508	750910
0.511584	2.06876112	751060
0.513193	2.06887716	751230
0.514793	2.0689932	751380
0.516415	2.06910924	751540
0.518064	2.06922528	751720
0.519712	2.06934132	751890
0.521385	2.06945736	752050
0.523096	2.0695734	752220
0.524847	2.06968944	752380
0.526579	2.06980548	752550
0.528332	2.06992152	752710
0.530085	2.0701536	752880
0.531878	2.07026964	753050
0.53366	2.07038568	753200
0.535428	2.07050172	753370
0.53726	2.07061776	753540
0.539151	2.07084984	753720
0.540994	2.07096588	753900
0.542908	2.07119796	754070
0.544846	2.07143004	754260
0.546773	2.07154608	754420
0.548648	2.07166212	754580
0.550597	2.0718942	754750
0.552576	2.07212628	754910
0.554477	2.07224232	755060
0.556424	2.0724744	755200
0.558327	2.07270648	755340
0.560259	2.07282252	755470
0.562156	2.0730546	755590
0.564185	2.07328668	755720
0.566134	2.07351876	755840
0.568103	2.0736348	755940
0.570112	2.07386688	756050
0.572049	2.07409896	756130
0.573947	2.074215	756210
0.575882	2.07444708	756270
0.577809	2.07456312	756330
0.579682	2.07467916	756380
0.581563	2.07467916	756420
0.583361	2.07467916	756450
0.585179	2.07467916	756480
0.586978	2.07467916	756490
0.588777	2.07467916	756500
0.590555	2.07467916	756500
0.592396	2.07467916	756490
0.594219	2.07467916	756480
0.596051	2.07456312	756450
0.597841	2.07456312	756410
0.599607	2.07444708	756370
0.601421	2.07444708	756320
0.603212	2.07433104	756260
0.605067	2.07433104	756190
0.606861	2.074215	756110
0.608612	2.07409896	756030
0.610344	2.07398292	755940
0.612237	2.07386688	755830
0.614035	2.08210572	755070
0.61579	2.08198968	755150
0.617519	2.08187364	755220
0.619241	2.0817576	755280
0.62097	2.08152552	755320
0.622764	2.08140948	755350
0.624589	2.0811774	755360
0.626392	2.08094532	755360
0.628176	2.0805972	755330
0.630004	2.08024908	755290
0.631798	2.07990096	755230
0.633652	2.0794368	755150
0.635514	2.07908868	755050
0.637328	2.0788566	754940
0.639146	2.07850848	754810
0.640958	2.0782764	754670
0.642793	2.07804432	754520
0.644615	2.07781224	754350
0.646447	2.07758016	754170
0.648251	2.07723204	753970
0.65007	2.07688392	753740
0.65189	2.07641976	753490
0.653677	2.0759556	753220
0.655488	2.07560748	752940
0.657284	2.07514332	752650
0.659103	2.07467916	752340
0.660861	2.07433104	752030
0.662641	2.07398292	751700
0.664391	2.07351876	751360
0.666125	2.0730546	751010
0.667887	2.07259044	750640
0.669652	2.07224232	750250
0.671377	2.07177816	749860
0.673079	2.071314	749460
0.674745	2.07084984	749060
0.676345	2.07038568	748670
0.677962	2.06992152	748250
0.679555	2.06945736	747810
0.681151	2.0689932	747380
0.682863	2.068413	746920
0.684561	2.06794884	746450
0.686191	2.06748468	745990
0.687766	2.06702052	745530
0.689408	2.06655636	745040
0.691018	2.0660922	744560
0.692605	2.06562804	744080
0.694249	2.06504784	743560
0.695827	2.06458368	743070
0.697491	2.06411952	742530
0.699105	2.06353932	741990
0.700762	2.06295912	741430
0.702415	2.06237892	740870
0.704036	2.06191476	740320
0.705644	2.06121852	739730
0.707266	2.06063832	739140
0.708878	2.06005812	738580
0.710496	2.05947792	737990
0.712091	2.05889772	737410
0.71371	2.05831752	736820
0.715328	2.05773732	736210
0.71692	2.05715712	735610
0.718523	2.05657692	735000
0.720137	2.05588068	734370
0.7218	2.05518444	733720
0.723458	2.05460424	733110
0.725115	2.05414008	732500
0.726779	2.05367592	731890
0.728443	2.05321176	731270
0.7301	2.0527476	730650
0.731775	2.0521674	730020
0.733446	2.05170324	729370
0.735106	2.051007	728720
0.736772	2.0504268	728060
0.738418	2.04973056	727390
0.740059	2.04903432	726730
0.741722	2.04833808	726070
0.743376	2.04775788	725420
0.745055	2.04717768	724750
0.746718	2.04659748	724100
0.748411	2.04590124	723430
0.750098	2.045205	722760
0.751804	2.04450876	722090
0.75351	2.04392856	721420
0.755211	2.04334836	720750
0.756889	2.04276816	720100
0.758616	2.04218796	719430
0.760314	2.04149172	718770
0.761997	2.04079548	718130
0.763687	2.04021528	717470
0.765373	2.03963508	716830
0.767055	2.03917092	716180
0.768751	2.03847468	715540
0.770443	2.03789448	714920
0.772149	2.03731428	714280
0.773883	2.03661804	713640
0.775622	2.03603784	713000
0.777332	2.03545764	712390
0.779032	2.03487744	711780
0.780772	2.03429724	711160
0.782499	2.03371704	710550
0.784212	2.03313684	709960
0.785927	2.03255664	709360
0.787641	2.03197644	708740
0.789418	2.03139624	708130
0.791187	2.03081604	707560
0.79295	2.03035188	706990
0.794759	2.02977168	706390
0.796571	2.02930752	705790
0.79836	2.02872732	705190
0.800101	2.02826316	704610
0.801881	2.027799	704030
0.803697	2.02733484	703440
0.805548	2.02687068	702870
0.807473	2.02640652	702240
0.809353	2.0307	700850
0.811155	2.03000376	699960
0.812928	2.02942356	699110
0.814751	2.02872732	698310
0.816557	2.02826316	697510
0.818259	2.027799	696800
0.819886	2.02733484	696150
0.821411	2.02710276	695580
0.822881	2.02687068	695080
0.824282	2.0266386	694610
0.825651	2.02652256	694200
0.826955	2.02640652	693840
0.828228	2.02536216	693560
0.829467	2.0243178	693270
0.830698	2.02362156	692940
0.831907	2.02304136	692600
0.833139	2.02211304	692370
0.834356	2.02130076	692150
0.835584	2.02048848	691990
0.836819	2.0196762	691800
0.838076	2.01886392	691640
0.839146	2.01828372	691480
0.840206	2.01770352	691360
0.84146	2.01712332	691230
0.842731	2.0167752	691100
0.844115	2.01642708	690910
0.845439	2.01631104	688410
0.846842	2.01665916	687910
0.848401	2.01723936	687500
0.850233	2.01863184	687290
0.851893	2.01990828	687300
0.853897	2.01758748	687390
0.855831	2.01573084	687520
0.857822	2.01422232	687680
0.859704	2.0138742	687650
0.861504	2.01375816	684650
0.863191	2.01491856	684520
0.864685	2.01642708	684580
0.866168	2.0173554	684540
0.867662	2.0179356	684510
0.869171	2.01712332	684570
0.870617	2.01584688	684690
0.872096	2.01538272	684630
0.873688	2.0144544	684670
0.875133	2.01341004	684720
0.876575	2.01317796	684530
0.878109	2.01294588	684360
0.879679	2.01259776	684190
0.88117	2.01259776	684030
0.882683	2.00969676	679870
0.884	2.01027696	679800
0.885256	2.01050904	679630
0.88644	2.01120528	679640
0.887768	2.01074112	679290
0.889122	2.0115534	679320
0.890651	2.01108924	678900
0.892	2.0115534	678870
0.893365	2.01143736	678640
0.894765	2.01178548	678540
0.896017	2.0121336	678490
0.89743	2.0121336	678260
0.898839	2.0121336	678070
0.900205	2.01248172	677990
0.901297	2.01294588	677980
0.902622	2.01236568	677580
0.903859	2.01259776	677460
0.904922	2.01259776	677330
0.906032	2.01248172	677130
0.907285	2.01236568	676900
0.908453	2.01282984	676910
0.909753	2.01306192	676820
0.911039	2.01352608	676760
0.912327	2.01352608	676590
0.913525	2.01364212	676460
0.914726	2.013294	676190
0.915974	2.01294588	675900
0.91726	2.013294	675880
0.918542	2.013294	675720
0.919607	2.01259776	675980
0.920634	2.01224964	675830
0.921827	2.01236568	675540
0.923027	2.0121336	675330
0.92432	2.01190152	675080
0.925539	2.01132132	675000
0.926547	2.01120528	674870
0.927773	2.01166944	674510
0.92893	2.01132132	674410
0.93017	2.0109732	674320
0.931403	2.01074112	674130
0.93277	2.01062508	673900
0.933783	2.00992884	673890
0.93501	2.00992884	673610
0.936128	2.00992884	673330
0.937392	2.01004488	672990
0.938378	2.00946468	672860
0.939508	2.00946468	672510
0.940742	2.00911656	672330
0.941823	2.0086524	672180
0.942878	2.00830428	672100
0.944153	2.00830428	671830
0.945415	2.0080722	671620
0.946584	2.00795616	671400
0.947804	2.00784012	671150
0.948836	2.00760804	670980
0.949935	2.00737596	670750
0.950897	2.00737596	670460
0.951968	2.007492	670140
0.953104	2.007492	669830
0.954298	2.00772408	669410
0.955566	2.00760804	669040
0.956778	2.00737596	668780
0.958029	2.007492	668410
0.959231	2.00725992	668170
0.960177	2.00679576	668050
0.961284	2.00702784	667680
0.962365	2.0069118	667460
0.963567	2.00667972	667140
0.964783	2.00609952	666750
0.966084	2.00563536	666410
0.967209	2.00528724	666110
0.968316	2.00482308	665780
0.969461	2.00389476	665210
0.970619	2.00308248	664690
0.971652	2.00250228	664290
0.972604	2.0022702	664020
0.973678	2.00099376	663310
0.974946	2.00018148	662720
0.975972	2.00041356	662710
0.976981	1.99983336	662280
0.977946	1.99971732	662100
0.979005	1.99890504	661600
