    0    1.89e-24   0.00e+00   6.52e-24
    1    2.18e-01   2.18e-01   7.51e-01
    2    4.61e-02   9.21e-02   1.59e-01
    3    4.39e-20   1.32e-19   1.51e-19
    4    2.44e-08   9.76e-08   8.41e-08
    5    1.36e-11   6.82e-11   4.70e-11
    6    8.81e-04   5.29e-03   3.04e-03
    7    3.16e-04   2.21e-03   1.09e-03
    8    8.23e-03   6.58e-02   2.84e-02
    9    2.98e-05   2.68e-04   1.03e-04
   10    1.20e-03   1.20e-02   4.13e-03
   11    3.07e-03   3.38e-02   1.06e-02
   12    2.22e-03   2.66e-02   7.65e-03
   13    6.43e-04   8.36e-03   2.22e-03
   14    1.87e-03   2.62e-02   6.46e-03
   15    3.91e-03   5.87e-02   1.35e-02
   16    3.10e-03   4.95e-02   1.07e-02
   17    3.21e-04   5.46e-03   1.11e-03
   18    2.66e-04   4.79e-03   9.18e-04
   19    4.27e-05   8.11e-04   1.47e-04
   20    1.62e-06   3.24e-05   5.58e-06
   21    2.36e-09   4.96e-08   8.15e-09
   22    2.56e-10   5.64e-09   8.83e-10
   23    4.26e-15   9.79e-14   1.47e-14
   24    3.20e-17   7.67e-16   1.10e-16
   25    6.57e-26   1.64e-24   2.26e-25
   26    9.63e-27   2.50e-25   3.32e-26
   27    0.00e+00   0.00e+00   0.00e+00
   28    0.00e+00   0.00e+00   0.00e+00
   29    0.00e+00   0.00e+00   0.00e+00
   30    0.00e+00   0.00e+00   0.00e+00
   31    0.00e+00   0.00e+00   0.00e+00
   32    0.00e+00   0.00e+00   0.00e+00
   33    0.00e+00   0.00e+00   0.00e+00
   34    0.00e+00   0.00e+00   0.00e+00
