    0    5.61e-32   0.00e+00   1.93e-31
    1    2.18e-01   2.18e-01   7.50e-01
    2    4.65e-02   9.29e-02   1.60e-01
    3    5.60e-17   1.68e-16   1.93e-16
    4    2.42e-08   9.67e-08   8.34e-08
    5    1.60e-13   8.01e-13   5.52e-13
    6    1.30e-03   7.79e-03   4.47e-03
    7    1.78e-03   1.24e-02   6.12e-03
    8    6.36e-03   5.09e-02   2.19e-02
    9    2.04e-05   1.83e-04   7.03e-05
   10    1.20e-03   1.20e-02   4.13e-03
   11    4.28e-03   4.71e-02   1.48e-02
   12    1.15e-03   1.38e-02   3.97e-03
   13    5.11e-04   6.64e-03   1.76e-03
   14    2.21e-03   3.09e-02   7.61e-03
   15    3.57e-03   5.35e-02   1.23e-02
   16    3.09e-03   4.95e-02   1.07e-02
   17    3.21e-04   5.46e-03   1.11e-03
   18    2.68e-04   4.83e-03   9.25e-04
   19    4.04e-05   7.68e-04   1.39e-04
   20    1.62e-06   3.24e-05   5.58e-06
   21    2.36e-09   4.95e-08   8.13e-09
   22    2.56e-10   5.64e-09   8.83e-10
   23    4.19e-15   9.64e-14   1.44e-14
   24    3.20e-17   7.67e-16   1.10e-16
   25    6.57e-26   1.64e-24   2.26e-25
   26    9.63e-27   2.50e-25   3.32e-26
   27    0.00e+00   0.00e+00   0.00e+00
   28    0.00e+00   0.00e+00   0.00e+00
   29    0.00e+00   0.00e+00   0.00e+00
   30    0.00e+00   0.00e+00   0.00e+00
   31    0.00e+00   0.00e+00   0.00e+00
   32    0.00e+00   0.00e+00   0.00e+00
   33    0.00e+00   0.00e+00   0.00e+00
   34    0.00e+00   0.00e+00   0.00e+00
