    0    1.09e-41   0.00e+00   3.75e-41
    1    2.18e-01   2.18e-01   7.50e-01
    2    4.65e-02   9.29e-02   1.60e-01
    3    2.83e-14   8.49e-14   9.76e-14
    4    2.42e-08   9.67e-08   8.34e-08
    5    1.45e-11   7.23e-11   4.99e-11
    6    1.42e-03   8.52e-03   4.89e-03
    7    7.90e-03   5.53e-02   2.72e-02
    8    1.34e-04   1.07e-03   4.60e-04
    9    4.19e-06   3.77e-05   1.45e-05
   10    1.20e-03   1.20e-02   4.13e-03
   11    4.37e-03   4.80e-02   1.51e-02
   12    1.07e-03   1.28e-02   3.68e-03
   13    5.09e-04   6.61e-03   1.75e-03
   14    3.61e-03   5.05e-02   1.24e-02
   15    2.17e-03   3.26e-02   7.49e-03
   16    3.09e-03   4.95e-02   1.07e-02
   17    3.21e-04   5.46e-03   1.11e-03
   18    2.90e-04   5.22e-03   1.00e-03
   19    1.87e-05   3.56e-04   6.45e-05
   20    1.62e-06   3.24e-05   5.58e-06
   21    2.27e-09   4.78e-08   7.84e-09
   22    2.56e-10   5.63e-09   8.82e-10
   23    3.24e-15   7.45e-14   1.12e-14
   24    3.17e-17   7.62e-16   1.09e-16
   25    6.57e-26   1.64e-24   2.26e-25
   26    9.63e-27   2.50e-25   3.32e-26
   27    0.00e+00   0.00e+00   0.00e+00
   28    0.00e+00   0.00e+00   0.00e+00
   29    0.00e+00   0.00e+00   0.00e+00
   30    0.00e+00   0.00e+00   0.00e+00
   31    0.00e+00   0.00e+00   0.00e+00
   32    0.00e+00   0.00e+00   0.00e+00
   33    0.00e+00   0.00e+00   0.00e+00
   34    0.00e+00   0.00e+00   0.00e+00
